"animal_id","site","sex","event","condition","body_mass","chest_girth","kidney_fat","odba","activity_hr","rest_bouts","cortisol"
233,5,"F",4,"good",52.9167291707561,75.5516120878592,4.46787859015725,2.41626667688501,12.214269878333,11.6217006025352,20.8275644702465
234,6,"M",1,"good",48.7250294318293,75.3619093745988,3.31679397345737,2.30130961984443,11.4621853020969,10.5554290096036,NA
234,6,"F",2,"good",48.4899113253199,71.9081905430592,4.96319970782767,2.1457472639419,12.2516920878139,10.4361255844535,16.937358834009
234,6,"F",3,"good",48.3797120425425,72.5654897344043,3.38458987056677,2.05789489797322,11.2271554943998,10.6253785028784,17.9346632317142
234,6,"F",4,"good",47.5834158351152,72.1243890029609,3.61767414079612,2.23841244859224,12.1276555344458,10.0064005407963,10.2492594962137
235,7,"F",1,"fair",49.1741839598801,69.3122280233261,3.46801698199672,2.20851165167803,11.5328120812535,9.64787458675683,22.7340466717549
235,7,"M",2,"fair",47.9512854902438,68.2781304370526,2.72747204046746,1.8211604971223,7.98732020968429,13.1210884100346,15.5362937468065
235,7,"F",3,"fair",45.6187288606724,71.3047272284596,4.23638491427985,2.08219973784963,9.35993927040169,10.4873417714511,21.8932983771615
235,7,"M",4,"fair",45.3083094988607,67.8011376075835,3.53626077788681,1.70529586998856,10.0630429986045,11.9772701019081,19.3123912354718
235,7,"F",5,"fair",45.0008768230371,69.4052630188851,3.31874018639473,2.07065885188256,8.98204633857518,10.5451511475808,17.997285968942
236,8,"F",1,"fair",48.0041585577027,75.1120321966677,3.50740780001344,1.78033476504408,8.67200259136717,10.5287192313295,12.6260675137111
236,8,"M",2,"fair",44.6380804877704,73.2515363457803,4.9505995924648,1.98698164562165,8.83854589533121,10.9663450625784,17.5475364777604
236,8,"M",3,"fair",47.7060231184813,71.5620811726839,2.61211170342435,1.83624859098487,9.63304099584316,12.1671082174117,15.8560401024618
236,8,"M",4,"fair",46.9427407175348,72.2878934164514,2.30372899476571,1.87753613457512,8.99702957174941,12.3555799822767,20.5250458742343
237,9,"M",1,"poor",39.4162042293703,66.5304573742969,1.91747679182737,1.33352394380121,5.10422025654702,14.1217785118949,26.6088159373524
237,9,"M",2,"poor",41.6947763472595,68.4200759254615,1.78143454221643,1.20888297462077,5.30479256844801,13.9332420969633,27.3420287891416
237,9,"F",3,"poor",42.5135101748075,64.9115241985719,1.53430584569021,NA,4.66294950162046,12.3944259452001,30.8421572993307
237,9,"M",4,"poor",39.1551799305186,66.8858103492712,2.33094816841752,1.44271591383458,5.03622437734104,13.7852875727205,32.2799728605209
237,9,"F",5,"poor",41.3069282040583,69.201794403577,2.8688034152128,1.37561920354179,6.57337761642604,NA,25.0888288013898
238,10,"M",1,"good",49.8836333467821,71.4716601874866,4.36350231727103,2.0747980249638,10.8737150351907,9.97332452014566,NA
238,10,"M",2,"good",46.0361773872917,72.7552992429942,4.03357639298233,2.35414019457304,10.9289257999975,11.5978596971683,13.6059560205632
238,10,"M",3,"good",42.6915609470224,72.820358429052,3.09076070538297,NA,10.5991322746234,11.8855962127568,19.8164937938838
238,10,"F",4,"good",46.0503534289326,71.2902625666511,2.44589725179466,2.4347646430571,10.2453670247145,7.8192944413749,14.9655964029294
239,11,"M",1,"good",48.5421994678471,71.2855463825378,4.29138010729005,2.02821379885269,10.9170890768629,9.97939692842249,16.0242303555512
239,11,"M",2,"good",50.1102328670908,72.9619566642205,3.49891533300021,2.11667252233189,9.83420743684688,12.5912193394869,16.8613343105856
240,12,"F",1,"fair",45.376945467761,69.1550736642806,3.73071650646688,2.60698577584682,10.9983428235706,10.8534655996254,17.6006628597589
240,12,"M",2,"fair",50.1550702444654,72.1954409270126,3.36279860071868,2.64977229394979,11.9955376597141,11.360952942612,18.7316448131623
240,12,"F",3,"fair",43.3477035164658,70.5777263396431,2.53524618775132,2.43530884476288,11.4625122838707,10.7564398369965,14.8595386416912
240,12,"M",4,"fair",45.6568919556302,73.3480296496382,3.07925217357007,2.58281392159756,10.2403194031681,10.6557533666361,22.0665931892635
240,12,"F",5,"fair",47.6686038983016,71.7685119131731,2.6957770318755,2.45543153755636,8.00909369319286,11.0196471570682,16.1297426322771
241,1,"M",1,"poor",33.9374004471924,61.0174571522344,0.107934220463336,0.328285995816823,3.05458477737095,15.425885834777,29.765240301004
241,1,"F",2,"poor",38.1703030076183,65.1509845341368,0,0.166785053819749,4.62459469028905,14.6603786678482,29.8740871327989
242,2,"F",1,"good",50.1934748235468,75.0373304137422,5.60290561314228,2.13481094203901,10.8394384316776,12.8177127773073,17.2293064718974
242,2,"M",2,"good",49.256898749262,75.2513269997675,4.39635777977038,2.63366886732249,9.20065063597228,11.1711528924434,17.0547927079751
242,2,"F",3,"good",52.8300605638317,69.8349521068395,4.90415125968542,2.14942868627759,8.4388653327096,NA,18.6068945236563
242,2,"M",4,"good",51.7888440554283,75.8130918955908,NA,1.76274140449718,10.2238892095198,12.3449020044623,19.5169816311148
242,2,"M",5,"good",47.2118563140643,72.6696498705355,NA,2.42751269773146,9.52682641891415,11.7909382925702,12.0192338362082
242,2,"M",6,"good",47.5700336168904,73.8836237953916,3.78483093610297,2.18704421581622,8.4981712473778,11.7456672407394,NA
243,3,"F",1,"poor",40.5463364658146,69.258365692898,2.0176553771545,0.585360054569131,3.30621669172665,15.7662545909838,29.0988810864526
243,3,"M",2,"poor",39.9979773785961,69.209011611053,2.25898534690875,NA,4.89842322589294,15.6536592562412,32.6984928205803
243,3,"M",3,"poor",42.511592500515,67.9814165635823,2.88516673413202,NA,3.65045688184382,NA,33.7096823806507
243,3,"M",4,"poor",44.0273451342584,68.4295178685534,3.41901864230492,0.282874000452474,2.15795518930115,18.1782413369991,27.997261083365
243,3,"F",5,"poor",45.5689543822762,70.8213242355916,3.05734916577363,0.108447901308502,2.87476138570709,16.9987565124759,32.4893580637848
244,4,"M",1,"fair",40.0860254148751,68.2597527896691,2.24899308440076,1.51003886487788,5.56243907155075,14.2837941341803,22.9004866577127
244,4,"M",2,"fair",38.4285715080341,65.7295222651539,1.62048503466958,1.03730715127569,3.91959478807418,15.038034031603,27.1610676077413
244,4,"M",3,"fair",39.6331692097376,63.7499082849977,1.26484427953743,1.10348756297215,5.82172030561058,12.9194483618925,24.0161191652913
244,4,"F",4,"fair",40.4041347421432,64.5695731998965,1.52282509038791,NA,5.18265130394408,13.8885949185627,26.7580180098807
245,5,"F",1,"good",54.1933914070405,78.0681764364959,7.6041686872339,2.8750944704479,14.3884366297859,7.39415738451998,11.8994188373937
245,5,"M",2,"good",53.1005042334452,77.0784003900652,5.90607062750034,2.94864504573044,13.0031188852753,8.47498973137992,11.2462973675721
245,5,"F",3,"good",53.1983128980021,77.5294847522916,5.22394967906207,2.78151645665768,12.1261349307225,10.316222632479,16.3650383569057
245,5,"M",4,"good",52.0847612699832,77.3099544451691,3.54970777787172,2.53805184715477,10.8487142969474,9.35691568178479,10.9653164341858
246,6,"M",1,"good",48.2958568298446,75.3368999506865,5.54245458119596,3.15970913789939,13.7289050832207,7.9197263187418,11.8297255622529
246,6,"F",2,"good",49.3904234563891,74.5344130502975,5.07611250916405,3.10785653600041,13.9826700899658,8.05919450788134,11.3259316438542
246,6,"M",3,"good",47.9276067005922,74.3530770533994,5.06650239046459,3.06431613630693,15.3223051042873,11.1964043232256,10.8847230698326
246,6,"F",4,"good",51.7421019629966,72.5382168941477,5.79563339790415,3.50186477645097,13.917815959971,8.69839749018254,10.4696607625518
246,6,"M",5,"good",51.051206758991,74.7317330359202,3.16392656628756,2.92726053849113,13.8754231075993,9.07724574965956,11.7658334864699
246,6,"M",6,"good",52.5172929620236,77.1295154632657,5.22994790588835,3.32383629519943,14.6549624385579,7.44301408584494,9.59922310331657
247,7,"M",1,"fair",50.8645255855909,72.1199545082866,5.57103914537167,1.99100993214008,10.2296878910124,12.4445928435756,17.7464288551233
247,7,"M",2,"fair",50.9900332033473,74.0894761496193,5.97375416270932,2.12088005072588,9.6770884846884,9.2829997870466,16.1726341110833
247,7,"F",3,"fair",50.2263919202508,73.8798768237705,4.14279668866017,2.10847153659583,11.5381962545072,13.2610003504885,21.0622619230474
247,7,"F",4,"fair",50.0332954550885,72.5003214933487,4.50317693017917,1.90842208664494,10.6896667707289,11.6960984075574,20.2720286754992
248,8,"M",1,"good",49.3400614927752,71.7764921239606,3.70778055021825,2.85488383711721,12.9537337639169,6.75519831244988,11.4229134678065
248,8,"F",2,"good",48.4313562393395,70.6267098666542,4.36607156868597,3.03971614381792,13.2299600788482,9.19993822444368,11.2114638325497
249,9,"M",1,"good",61.7167507891401,81.913378783677,NA,1.53452726845409,9.58502398206926,11.0143797176053,19.376792585678
249,9,"F",2,"good",57.4969014059416,82.9369380302187,6.89105490014708,1.5560437424678,9.31090052507377,11.5776456727446,17.0682898513439
249,9,"M",3,"good",59.3328593067314,81.0789711004253,6.97980566298827,1.72137875100244,7.47903733451008,11.6181040225182,18.5002842504498
250,10,"F",1,"good",49.0731523462533,74.5037906673472,3.70546622748943,2.87524389685129,13.6309735922595,8.33364515668903,15.6117717537926
250,10,"M",2,"good",47.4641161056847,74.0933681337574,2.46573347619156,3.06936162148542,15.5575928255223,8.66815116786557,11.3517011181714
250,10,"M",3,"good",47.7529671159897,72.5338061685024,2.76466243458028,2.85189323794454,13.3195451853086,10.6694337285768,14.3037991794472
250,10,"M",4,"good",48.7354025774013,73.613359996616,NA,3.0802404332878,13.054950227447,7.95462652500233,14.5012358678901
250,10,"M",5,"good",45.4835512008857,73.5089011739889,3.28661939072053,3.20474053445029,12.6678978122709,10.8243182202682,12.7211938280443
250,10,"M",6,"good",47.8531990454851,71.7843569065552,2.82537510907902,3.03006618205548,12.9786791624239,9.49444274149923,15.1557471933354
250,10,"M",7,"good",47.8454108238576,70.4951397680434,4.22181323355749,NA,14.0979851302221,8.80598125864117,11.1273354071713
251,11,"F",1,"fair",49.8716939599683,74.4309461438071,2.69595333051172,1.87166972837964,10.335682901276,12.8688470129862,13.9247313779298
252,12,"M",1,"good",54.8696021402947,75.5241276749896,6.0825968695088,2.49373277218267,12.980887016354,NA,15.4885256390662
252,12,"F",2,"good",53.4062210401324,77.1835140562949,NA,2.61282938892486,12.4559520709035,9.76537000255278,14.146596714114
252,12,"F",3,"good",52.5666816187299,71.8142990395897,4.81934696121229,2.02757682993417,9.77417522514534,9.36621095400665,NA
253,1,"F",1,"good",53.785427400303,75.4072373081723,4.47782234648568,2.73820002787318,11.560411545718,9.33695689794657,13.4294917538412
253,1,"F",2,"good",52.5136047921668,72.7583275681809,4.2776203359058,2.74758427501213,12.3790666041025,9.67342978524314,11.8007739357419
253,1,"M",3,"good",52.2531940938082,74.6377542180374,4.80768994954587,2.94660796275648,12.2139911208711,7.53310584784821,15.9878742714346
253,1,"M",4,"good",51.958502927332,79.9149305714633,NA,2.76670645834123,14.8130879425416,8.9625066363266,9.93864163536201
253,1,"F",5,"good",53.8982781724474,78.7606834909283,5.21477707393555,2.96107991479564,12.8365530538583,7.91923203421537,12.6167449230697
253,1,"M",6,"good",54.0097602451033,74.7482389831183,4.11244018480085,NA,11.931438719498,9.71189017581454,13.6988975039511
253,1,"M",7,"good",49.3954668957111,73.2538052135381,3.58427069603022,2.64609105657504,11.5601962320573,9.91357240424738,9.49607550455464
254,2,"M",1,"fair",46.8829111858139,70.2165785507556,2.85772782610837,2.09426499942861,9.50325666941701,12.5529451482424,17.334122683461
254,2,"M",2,"fair",46.5116835844253,73.5047466983314,4.65239391548221,2.10301115211834,11.4794945910621,12.7281490934849,18.3278106975755
254,2,"M",3,"fair",48.9407639786594,73.2082486990214,3.79121319353467,1.77164262658806,11.1044741409706,12.6384447423111,18.197401753678
254,2,"F",4,"fair",47.7356740899181,71.2348730687597,4.10409154476794,1.92597156390803,9.59764160229552,11.6939799856917,15.1842944027918
255,3,"M",1,"good",54.4739006489777,75.6183055118097,5.75142109736902,1.79919590457525,9.52493466297178,12.5770543043829,20.2306738159342
255,3,"M",2,"good",53.9306255913301,76.0334684955823,6.29422712778609,1.68173127523788,9.73534926611168,NA,20.7807829226848
255,3,"F",3,"good",52.1294081993657,76.9425946483168,4.83216572813466,2.06566813878185,9.89061207122779,12.8588243198048,20.5067585416002
256,4,"F",1,"good",49.4342023968236,73.1777309263446,4.76230667883645,NA,7.26393005147438,11.8432774286319,18.9421033761909
256,4,"M",2,"good",45.2472639785088,72.4430011522569,3.92185576026879,1.503703935252,8.07622641088776,12.4615318552793,15.7110856467901
256,4,"F",3,"good",50.9802995441002,72.7114404075367,4.18006591591386,1.66067619098886,10.4375946550628,NA,21.6900653934378
257,5,"F",1,"fair",47.4657826189655,68.7886099453282,3.65653432687891,1.46646887275954,7.68722522918375,12.1054700383492,18.3038632695146
257,5,"F",2,"fair",43.2640405443618,69.2120888465068,2.3930273907104,NA,7.20624441356661,12.6656146430402,21.8536903598555
257,5,"F",3,"fair",44.1502277477902,69.8269789658159,NA,1.54080912115102,8.38868002114227,15.0140753789603,20.1275187070461
257,5,"F",4,"fair",44.2195161354971,71.4763857799465,1.35674391567485,1.2779966951667,7.20503064677641,13.3703034897287,22.2567176796588
257,5,"F",5,"fair",44.5664578937179,70.5478016585322,1.66941014497758,1.47407258076323,7.8401368685283,13.4253129765017,19.0290897284405
257,5,"M",6,"fair",42.4187633928381,65.6321083536772,2.37114914115597,1.29448982723158,8.87635043549576,13.114831907519,22.0763119251327
258,6,"M",1,"fair",48.0724773665661,70.1374357527939,3.63420480447754,NA,10.6223429401613,11.6979023095436,23.0439907401226
259,7,"M",1,"fair",36.1622537810156,67.1916177865432,0.362336380305179,1.52888511510121,8.01729782433352,12.4924128336572,24.800427918116
259,7,"F",2,"fair",38.7814765341616,63.4259495217741,2.12610748413349,1.46015562116924,7.53073102542568,13.4664949282176,20.9349041588138
260,8,"F",1,"fair",42.4206602725481,67.9050038930741,3.08700469631084,1.59482829267701,8.39377319638241,11.152788265227,20.5109925211382
260,8,"M",2,"fair",40.4518609334705,65.4992105891555,0,1.6164801471053,6.70916510404299,14.071761984288,19.9483662101315
261,9,"F",1,"good",50.531968716008,73.2748763956535,6.95448489282914,1.83030636980146,10.3677549700496,8.62734028159655,18.2604957498608
261,9,"F",2,"good",53.131609654611,76.9957646425463,5.37238711280309,2.20181840717107,11.4358841898964,11.566346347312,NA
261,9,"F",3,"good",47.0392106170747,76.1625230715472,4.95579113282618,1.82500492394038,9.43121629304564,11.2833301050768,14.4443752680426
261,9,"F",4,"good",53.9260612925233,71.3737492130046,5.92698555236538,1.98655755483749,11.6931158272676,10.4954538091388,14.5501281457174
261,9,"F",5,"good",52.6364546853575,78.6666465267171,5.06463015461749,2.11854663542674,9.56112260818097,11.4846332226904,18.2108975625192
262,10,"M",1,"good",50.9481802778729,76.1884742025754,5.07026181946593,1.43398223243496,9.01286394041433,13.9981341359135,17.8485586162627
262,10,"F",2,"good",50.8046137711083,75.2171398890197,3.89258702856898,1.46239150340557,8.40801040823018,12.3823329760939,19.2540653977648
262,10,"F",3,"good",51.1398389902023,73.4802681168041,5.2621085902024,1.5425660907736,6.48236348513992,13.2914352395053,14.5987641778247
263,11,"M",1,"poor",38.110164697956,66.6365235038961,0,1.43209016756422,8.21031337576647,12.4310615972999,23.4638638230318
263,11,"F",2,"poor",34.883495794657,62.3164835143671,0.294380069916476,1.71448071847898,7.79396548199977,14.4209842030357,25.3128763872129
263,11,"F",3,"poor",39.2805583157618,59.0962145831513,NA,1.1368429171938,8.02178855598238,14.5563405224537,26.5679918384124
264,12,"F",1,"good",54.901918327322,82.2066349461777,5.44816940672581,2.86912048341606,14.0527933657638,8.74714778259204,8.67776513968898
264,12,"F",2,"good",59.1607467885105,79.108098631772,NA,2.9501730531339,16.2840885092762,10.9241847257431,10.0136189607635
264,12,"M",3,"good",56.7262213521612,83.0358653236477,NA,3.06753663629781,15.2962367855499,7.87561413208957,6.7257126197374
264,12,"F",4,"good",57.6394301023867,79.4110609778953,NA,NA,14.5826271969051,8.74327473835444,10.7670149281822
265,1,"M",1,"fair",49.6798600074645,66.3685301558997,4.11905678457729,1.62336106449487,8.78444430495412,11.7383864511413,22.1138347544257
265,1,"M",2,"fair",45.4882960003513,66.5223392845044,2.15755221032184,1.39555695653136,9.78700667569015,12.4440281991333,21.5654673644672
265,1,"F",3,"fair",44.6596706665533,68.8945584360775,2.95755014900691,1.77666263951583,7.7387088481019,11.267791584506,24.340031349652
265,1,"F",4,"fair",45.6720819802247,72.7363573080761,3.79561491546226,1.87875735377088,9.32991844773256,10.9908535869353,17.8599678497118
265,1,"M",5,"fair",44.7579901012304,71.1328058116215,4.33105585712044,1.70478136478814,8.3646109304903,10.4652110394704,24.1163250086014
266,2,"M",1,"good",54.1878049442781,74.3429337818353,NA,3.15977545846909,13.2355085218363,7.44280472112437,15.1968467519016
266,2,"F",2,"good",53.9473731694702,77.3917371930355,6.47662365473346,3.07418681104365,13.1269182189857,8.76882677074149,16.3229490543008
266,2,"M",3,"good",49.9294625134246,77.7361578340715,5.14825871997111,2.93045122314339,13.3308007785692,9.47309718404998,NA
