"animal_id","step","x","y","depth","temp","layer_pos","layer_input"
"A019",142,80.67,22.9,101.74,14.636,-5.805,NA
"A019",143,81.15,22.57,102.77,13.273,-5.187,NA
"A019",144,81.99,21.64,103.92,13.898,-4.896,NA
"A019",145,81.66,21.86,102.45,14.375,-6.091,NA
"A019",146,81.05,22.01,102.12,14.837,-6.006,NA
"A019",147,80.54,20.87,102.5,14.391,-5.768,NA
"A019",148,80.37,21.49,101.97,15.524,-5.956,NA
"A019",149,80.33,21.77,103,13.715,-4.793,NA
"A019",150,79.98,21.61,102.77,14.339,-4.875,NA
"A019",151,80.3,20.45,103.21,14.474,-5.086,NA
"A019",152,79.68,20.37,103.28,13.24,-4.674,NA
"A019",153,80.05,20.97,103.81,13.251,-4.135,NA
"A019",154,79.92,20.78,103.87,12.86,-4.058,NA
"A019",155,79.96,19.91,104.85,12.732,-3.454,NA
"A019",156,80.55,18.79,105.39,13.391,-3.707,NA
"A019",157,81.25,19.73,105.88,12.827,-3.259,NA
"A019",158,81.41,19.23,105.43,12.509,-3.996,NA
"A019",159,80.76,18.87,105.29,13.147,-3.902,NA
"A019",160,79.66,18.03,104.88,12.972,-3.991,NA
"A019",161,79.83,17.67,105.39,12.559,-3.728,NA
"A019",162,79.77,18.23,105.47,12.844,-3.386,NA
"A019",163,79.81,17.98,104.01,13.799,-4.976,NA
"A019",164,79.72,18.8,103.61,14.478,-4.985,NA
"A019",165,80,18.62,104.08,13.97,-4.755,NA
"A019",166,81.15,18.42,104.16,14.566,-5.444,NA
"A019",167,81.1,17.94,103.75,14.295,-6.023,NA
"A019",168,80.65,17.97,103.9,14.218,-5.586,NA
"A019",169,81.07,18.41,104.56,13.458,-4.998,NA
"A019",170,80.99,17.8,105.58,13.211,-4.175,NA
"A019",171,81.07,18.37,104.96,14.143,-4.612,NA
"A019",172,82.59,18.15,104.79,14.065,-5.761,NA
"A019",173,82.42,18.92,104.65,13.772,-5.498,NA
"A019",174,82.95,19.06,105.27,14.283,-5.126,NA
"A019",175,82.07,18.72,105.08,13.93,-4.944,NA
"A019",176,81.96,19.16,105.37,13.788,-4.419,NA
"A019",177,81.86,19.22,104.75,14.03,-4.945,NA
"A019",178,81.61,19.49,104.43,13.582,-5.019,NA
"A019",179,82.15,20.22,105.4,13.329,-4.079,NA
"A019",180,82.44,20.87,105.31,11.972,-4.077,NA
"A019",181,82.33,18.94,105.42,13.819,-4.664,NA
"A019",182,82.17,18.97,105.04,14.072,-4.94,NA
"A019",183,82.93,18.84,105.29,13.817,-5.185,NA
"A019",184,83.06,18.92,105.76,13.57,-4.758,NA
"A019",185,83.9,18.55,105.81,14.266,-5.337,NA
"A019",186,83.56,17.38,105.41,14.706,-6.013,NA
"A019",187,84.14,17.28,106.96,13.53,-4.83,NA
"A019",188,84.84,18.03,107.12,13.863,-4.773,NA
"A019",189,84.13,18.11,106.43,13.394,-5.023,NA
"A019",190,83.66,18.34,106.37,13.327,-4.722,NA
"A019",191,83.58,17.55,105.82,13.637,-5.536,NA
"A019",192,84.3,17.74,105.71,14.561,-5.995,NA
"A019",193,83.87,17.31,105.36,14.803,-6.263,NA
"A019",194,84,17.4,104.29,14.912,-7.373,NA
"A019",195,84.99,18.54,105.47,14.946,-6.302,NA
"A019",196,84.7,17.87,105.9,13.987,-5.98,NA
"A019",197,84.82,18.69,106.2,14.178,-5.421,NA
"A019",198,85.14,18.66,105.94,14.93,-5.867,NA
"A019",199,84.37,18.79,106.18,13.51,-5.143,NA
"A019",200,84.8,18.91,107.99,13.383,-3.528,NA
"A019",201,84.32,19.05,107.77,13.579,-3.416,NA
"A019",202,84.7,18.74,107.63,12.678,-3.898,NA
"A019",203,85.98,18.4,108.06,14.094,-4.323,NA
"A019",204,85.17,19.24,108.28,12.47,-3.315,NA
"A019",205,84.87,19.09,108.19,12.134,-3.287,NA
"A019",206,84.79,18.38,108.72,13.161,-3.003,NA
"A019",207,85.17,18.24,107.61,13.469,-4.38,NA
"A019",208,85.78,16.68,108.34,13.385,-4.621,NA
"A019",209,86.04,16.83,108.89,13.474,-4.156,NA
"A019",210,85.48,16.02,109.85,12.84,-3.206,NA
"A019",211,86.63,16.44,110.58,12.314,-2.95,NA
"A019",212,87.07,15.99,110.59,13.214,-3.367,NA
"A019",213,87.18,15.39,111.27,12.881,-2.995,NA
"A019",214,86.17,15.64,109.42,12.852,-4.179,NA
"A019",215,85.59,15.66,109,13.138,-4.259,NA
"A019",216,85.39,15.87,109.21,12.545,-3.855,NA
"A019",217,84.58,15.68,107.43,14.267,-5.26,NA
"A019",218,85.03,15.05,107.87,14.148,-5.327,NA
"A019",219,85.39,14.55,109.99,13.422,-3.599,NA
"A019",220,85.51,14.42,109.69,13.322,-4.022,NA
"A019",221,86.27,15.11,109.85,13.134,-4.02,NA
"A019",222,85.76,14.64,110.36,12.752,-3.405,NA
"A019",223,85.18,14.82,110.46,12.293,-2.905,NA
"A019",224,85.16,14.44,110.82,12.602,-2.687,NA
"A019",225,84.64,13.99,111.6,12.218,-1.796,NA
"A019",226,84.64,14.34,110.91,13.442,-2.342,NA
"A019",227,83.96,13.69,110.2,11.93,-2.926,NA
"A019",228,84.24,13.8,110.18,13.467,-3.064,NA
"A019",229,84.28,13.36,110.24,12.413,-3.199,NA
"A019",230,84.66,13.05,110.61,12.654,-3.179,NA
"A019",231,84.69,12.65,110.94,12.242,-3.017,NA
"A019",232,84.36,12.87,111.62,11.876,-2.072,NA
"A019",233,84.67,13.72,111.05,11.3,-2.465,NA
"A019",234,85.12,13.21,111.74,11.666,-2.241,NA
"A019",235,84.83,13,111.64,12.752,-2.257,NA
"A019",236,84.59,13.28,110.69,11.81,-2.96,NA
"A019",237,84.29,14.55,109.75,12.726,-3.223,NA
"A019",238,84.32,12.57,110.61,12.677,-3.174,NA
"A019",239,84.76,12.29,110.78,12.505,-3.37,NA
"A019",240,84.61,12.71,111.53,12.682,-2.358,NA
"A019",241,85.99,13.42,111.51,12.379,-2.881,NA
"A019",242,85.94,13.2,109.74,13.784,-4.708,NA
"A019",243,87.12,14.15,110.04,13.632,-4.691,NA
"A019",244,87.33,14.35,109.45,13.892,-5.31,NA
"A019",245,86.92,13.65,110.06,13.545,-4.748,NA
"A019",246,86.32,13.52,109.86,13.454,-4.669,NA
"A019",247,85.92,13.16,109.07,13.892,-5.379,NA
"A019",248,86.82,13.06,111.28,13.144,-3.715,NA
"A019",249,86.5,12.92,112.55,12.129,-2.319,NA
"A019",250,86.14,12.96,112.71,11.428,-1.948,NA
"A019",251,86.04,13.3,112.64,11.915,-1.821,NA
"A019",252,87.17,12.76,112.32,13.446,-2.995,NA
"A019",253,87.26,11.8,112.45,12.959,-3.296,NA
"A019",254,87.46,11.37,113.32,12.467,-2.713,NA
"A019",255,87.7,11.28,114.03,12.286,-2.172,NA
"A019",256,87.88,11.18,113.53,12.415,-2.811,NA
"A019",257,88.94,11.05,114.26,12.651,-2.72,NA
"A019",258,88.64,10.9,114.81,12.11,-2.063,NA
"A019",259,88.28,11.22,113.45,12.8,-3.097,NA
"A019",260,88.43,11.34,112.79,13.654,-3.789,NA
"A019",261,87.74,10.79,112.65,12.646,-3.771,NA
"A019",262,88.24,11.01,111.75,13.911,-4.861,NA
"A019",263,87.55,10.91,111.88,12.968,-4.39,NA
"A019",264,87.22,10.67,112.12,12.716,-4.062,NA
"A019",265,87.51,10.94,110.58,14.248,-5.651,NA
"A019",266,86.29,10.62,110.03,14.199,-5.646,NA
"A019",267,87.71,10.06,111,14.678,-5.696,NA
"A019",268,87.5,10,111.69,13.732,-4.913,NA
"A019",269,87.82,9.98,111.66,13.615,-5.132,NA
"A019",270,88.7,9.19,112.15,14.581,-5.444,NA
"A019",271,88.75,9.37,112.03,14.187,-5.516,NA
"A019",272,88.57,9.86,111.21,13.8,-6.043,NA
"A019",273,88.08,9.78,110.39,15.189,-6.622,NA
"A019",274,88.86,10.7,110.07,14.888,-7.008,NA
"A019",275,89.29,11.28,109.74,15.275,-7.345,NA
"A019",276,88.65,12.09,108.75,15.836,-7.653,NA
"A019",277,87.77,13.22,109.26,14.67,-6.204,NA
"A019",278,88.57,13.06,109.65,15.301,-6.321,NA
"A019",279,89.61,13.38,109.99,14.322,-6.433,NA
"A019",280,89,12.34,110.63,14.523,-5.872,NA
"A019",281,89.02,11.4,110.46,14.91,-6.425,NA
"A019",282,90.2,11.36,110.89,14.781,-6.659,NA
"A019",283,89.9,11.2,111.69,14.325,-5.76,NA
"A019",284,90.37,10.98,112.73,13.555,-5.072,NA
"A019",285,91.36,11.06,113.17,13.811,-5.144,NA
"A019",286,91.24,10.37,114.33,12.944,-4.201,NA
"A019",287,92.08,10.45,115.06,13.339,-3.903,NA
"A019",288,91.77,9.74,114.02,13.898,-5.058,NA
"A019",289,92.78,10.34,114.15,13.976,-5.242,NA
"A019",290,93.29,9.95,115.01,13.618,-4.815,NA
"A019",291,93.14,9.13,115.28,14.138,-4.791,NA
"A019",292,93.4,8.69,115.16,13.326,-5.228,NA
"A019",293,92.91,9.24,115.84,12.634,-4.067,NA
"A019",294,92.46,9.02,115.31,13.287,-4.432,NA
"A019",295,92.85,9.47,114.5,13.922,-5.275,NA
"A019",296,92.85,9.64,114.79,13.888,-4.918,NA
"A019",297,92.81,9.97,115.07,13.343,-4.488,NA
"A019",298,92.65,9.68,115.52,12.904,-4.059,NA
"A019",299,92.61,8.66,116,13.073,-3.962,NA
"A019",300,91.61,9.49,116.34,11.641,-2.736,NA
"A019",301,91.66,8.8,117.84,11.245,-1.547,NA
"A019",302,91.34,7.79,117.87,12.488,-1.742,NA
"A019",303,90.93,7.46,117.05,11.958,-2.479,NA
"A019",304,90.72,7.29,117.11,11.962,-2.36,NA
"A019",305,91.68,6.76,118.28,10.918,-1.937,NA
"A019",306,92.48,6.06,118.57,12.262,-2.368,NA
"A019",307,92.24,5.69,118.9,12.223,-2.055,NA
"A019",308,92.21,5.79,118.48,11.977,-2.421,NA
"A019",309,92.83,7,118.1,12.737,-2.659,NA
"A019",310,91.83,8.36,116.63,12.929,-3.026,NA
"A019",311,92.42,7.31,116.45,13.351,-3.954,NA
"A019",312,93.17,6.93,116.09,14.347,-4.883,NA
"A019",313,93.12,7.02,116.54,13.526,-4.364,NA
"A019",314,94,5.43,116.93,14.221,-5.097,NA
"A019",315,95.45,5.21,117.63,14.314,-5.282,NA
"A019",316,95.96,5.08,118.19,14.143,-5.054,NA
"A019",317,95.19,5.29,117.6,13.829,-5.135,NA
"A019",318,95.26,5.81,117.9,14.23,-4.664,NA
"A019",319,94.51,6.98,117.87,13.415,-3.818,NA
"A019",320,95.24,6.48,119.78,11.505,-2.512,NA
"A019",321,95.57,6.14,120.17,12.4,-2.434,NA
"A019",322,94.72,6.24,120.16,11.987,-1.934,NA
"A019",323,95.32,5.58,120.33,12.208,-2.358,NA
"A019",324,95.52,5.47,120.73,12.06,-2.11,NA
"A019",325,95.65,6.07,119.91,11.819,-2.767,NA
"A019",326,96.09,6.41,119.28,13.095,-3.507,NA
"A019",327,96.77,6.81,120.03,12.628,-2.973,NA
"A019",328,95.65,6.9,118.04,13.262,-4.311,NA
"A019",329,95.71,6.3,118.97,12.824,-3.652,NA
"A019",330,95.93,6.35,119.59,12.44,-3.128,NA
"A020",1,31.86,76.83,28.64,14.716,-6.543,-6.543
"A020",2,32.21,76.31,29.9,14.339,-6.474,-6.474
"A020",3,31.79,75.8,30.65,13.808,-5.879,-5.879
"A020",4,32.33,76.18,30.96,14.178,-5.75,-5.75
"A020",5,31.81,77.22,29.74,13.449,-4.832,-4.832
"A020",6,32.19,76.49,31.35,13.843,-4.75,-4.75
"A020",7,32.3,75.9,31.49,13.367,-5.579,-5.579
"A020",8,32.65,75.72,31.94,14.021,-5.816,-5.816
"A020",9,33.04,76,31.91,14.466,-6.002,-6.002
"A020",10,33.97,76.1,32.45,14.418,-6.648,-6.648
"A020",11,33.83,76.32,31.85,15.078,-6.77,-6.77
"A020",12,34.17,75.99,32.93,13.975,-6.617,-6.617
"A020",13,33.97,75.57,32.94,15.722,-6.853,-6.853
"A020",14,34.73,75.97,32.37,15.758,-8.019,-8.019
"A020",15,34.44,76.37,32.09,15.057,-7.359,-7.359
"A020",16,34.02,76.03,32.17,14.768,-7.096,-7.096
"A020",17,34.25,75.17,34.82,13.317,-5.878,-5.878
"A020",18,34.32,74.81,36.04,13.79,-5.202,-5.202
"A020",19,34.42,73.87,37.85,13.396,-4.674,-4.674
"A020",20,34.43,73.75,38.59,12.235,-4.097,-4.097
"A020",21,35.4,73.73,39.6,12.485,-4.497,-4.497
"A020",22,36.73,73.89,39.6,14.236,-6.291,-6.291
"A020",23,37.24,74.04,40.03,14.511,-6.492,-6.492
"A020",24,37.3,75.03,39.39,14.029,-6.13,-6.13
"A020",25,37.11,74.71,39.42,14.012,-6.165,-6.165
"A020",26,36.59,74.61,38.84,13.018,-6.045,-6.045
"A020",27,36.43,74.22,40.02,13.362,-5.06,-5.06
"A020",28,36.6,74.08,41.31,12.33,-4.192,-4.192
"A020",29,37.3,74.36,42.19,13.014,-4.08,-4.08
"A020",30,38.1,73.71,44.35,12.736,-3.862,-3.862
"A020",31,38.11,73.72,43.7,13.117,-4.513,-4.513
"A020",32,38.17,73.58,43.99,12.845,-4.465,-4.465
"A020",33,38.22,74.63,42.76,13.071,-4.685,-4.685
"A020",34,37.65,75.06,42.08,12.571,-3.973,-3.973
"A020",35,37.29,74.51,41.52,13.281,-4.567,-4.567
"A020",36,37.97,74.05,42.29,13.534,-5.364,-5.364
"A020",37,38,74.27,41.92,13.529,-5.549,-5.549
"A020",38,38.13,74.14,41.33,13.847,-6.48,-6.48
"A020",39,37.57,75.66,37.61,15.307,-7.645,-7.645
"A020",40,37.51,75.93,37.78,14.881,-7.066,-7.066
"A020",41,38.71,75.65,39.77,14.407,-7.371,-7.371
"A020",42,38.71,76.65,39.25,13.743,-6.836,-6.836
"A020",43,40.05,76.31,42.4,13.936,-6.333,-6.333
"A020",44,39.99,75.93,42.71,13.988,-6.308,-6.308
"A020",45,40.32,76.58,42.67,14.475,-6.244,-6.244
"A020",46,41.06,76.65,44.39,13.847,-5.743,-5.743
"A020",47,41.84,76.57,45.35,13.647,-6.175,-6.175
"A020",48,41.82,76.94,45.06,13.985,-6.097,-6.097
"A020",49,41.12,77.4,43.69,13.349,-5.805,-5.805
"A020",50,41.51,78.39,42.31,14.324,-6.939,-6.939
"A020",51,41.64,78.17,42.21,14.749,-7.466,-7.466
"A020",52,42.18,79.12,43.25,14.635,-6.514,-6.514
"A020",53,42.7,78.65,44.72,14.21,-6.416,-6.416
"A020",54,42.39,78.8,42.12,14.529,-8.322,-8.322
"A020",55,42.47,78.74,42.98,15.081,-7.66,-7.66
"A020",56,42.16,79.53,42.15,14.588,-7.217,-7.217
"A020",57,41.28,79.27,41.04,14.79,-6.96,-6.96
"A020",58,41.21,78.94,41.79,14.376,-6.398,-6.398
"A020",59,41,79.26,41.86,13.725,-5.62,-5.62
"A020",60,41.49,77.88,44.15,12.755,-5.545,-5.545
"A020",61,41.44,79.11,43.27,13.502,-5.16,-5.16
"A020",62,41.21,78.71,42.44,14.216,-5.967,-5.967
"A020",63,41.44,79.07,43.91,13.759,-4.564,-4.564
"A020",64,42.39,79.92,44.37,14.242,-5.087,-5.087
"A020",65,42.18,80.68,43.32,13.261,-5.085,-5.085
"A020",66,43.56,81.27,44.12,14.861,-6.37,-6.37
"A020",67,43.96,80.58,43.92,14.944,-7.847,-7.847
"A020",68,43.73,79.63,45.33,14.54,-6.791,-6.791
"A020",69,42.48,80.5,41.99,14.533,-7.133,-7.133
"A020",70,42.69,80.47,42.26,14.095,-7.258,-7.258
"A020",71,43.63,80.01,45.1,13.319,-6.532,-6.532
"A020",72,45.13,81.22,46.24,14.237,-7.12,-7.12
"A020",73,45.01,81.71,46.7,14.559,-6.107,-6.107
"A020",74,45.42,81.38,47.55,13.772,-6.218,-6.218
"A020",75,45.08,81.92,45.86,14.739,-6.907,-6.907
"A020",76,44.9,81.69,46.44,14.893,-6.159,-6.159
"A020",77,44.67,81.09,45.32,13.394,-7.33,-7.33
"A020",78,44.3,80.96,44.22,15.206,-7.859,-7.859
"A020",79,45.88,80.78,48.11,15.003,-6.859,-6.859
"A020",80,46.59,81.19,48.17,14.87,-7.722,-7.722
"A020",81,45.05,81.67,43.97,14.999,-8.921,-8.921
"A020",82,44.44,82.09,43.04,14.683,-8.453,-8.453
"A020",83,44.95,81.75,44.04,15.506,-8.617,-8.617
"A020",84,44.81,82.48,44.37,14.962,-7.519,-7.519
"A020",85,44.79,82.58,44.29,15.177,-7.503,-7.503
"A020",86,44.65,82.22,43.99,15.078,-7.796,-7.796
"A020",87,45,82.15,44.94,14.849,-7.533,-7.533
"A020",88,44.5,81.7,45.08,15.186,-6.803,-6.803
"A020",89,43.52,81.94,42.94,14.925,-6.951,-6.951
"A020",90,43.28,81.62,43.58,13.774,-6.099,-6.099
"A020",91,44.31,82.54,45.33,13.078,-5.607,-5.607
"A020",92,44.34,83.24,43.97,13.798,-6.543,-6.543
"A020",93,45.33,84.9,44.12,14.427,-7.217,-7.217
"A020",94,45.44,84.54,43.7,14.858,-8.034,-8.034
"A020",95,45.74,84.78,44.38,15.221,-7.772,NA
"A020",96,46.68,84.85,47.12,14.756,-6.658,NA
"A020",97,47.4,84.7,47.23,15.063,-7.87,NA
"A020",98,47.16,84.75,47.22,15.075,-7.443,NA
"A020",99,47.55,84.69,48.5,13.58,-6.857,NA
"A020",100,47.11,83.53,48.09,15.487,-7.176,NA
"A020",101,47.4,83.08,49.76,14.282,-6.267,NA
"A020",102,47.32,82.6,50.41,13.585,-5.775,NA
"A020",103,47.52,82.61,50.98,13.384,-5.517,NA
"A020",104,48.32,83.03,52.69,13.419,-4.84,NA
"A020",105,48.41,82.77,53.44,12.82,-4.39,NA
"A020",106,49.01,83.13,53.71,12.931,-4.835,NA
"A020",107,48.91,83.4,53.94,12.823,-4.308,NA
"A020",108,49.87,83.53,55.79,13.613,-3.82,NA
"A020",109,50.22,84.18,56.71,12.685,-3.075,NA
"A020",110,49.8,84.91,55.42,12.998,-3.387,NA
"A020",111,49.67,84.65,55.05,13.553,-3.683,NA
"A020",112,50.15,85.22,55.92,12.265,-3.247,NA
"A020",113,48.92,86,52.48,13.762,-4.448,NA
"A020",114,48.79,86.27,51.93,13.081,-4.677,NA
"A020",115,49.24,85.9,52.64,13.47,-4.845,NA
"A020",116,50.76,86.55,54.55,12.739,-4.89,NA
"A020",117,51.01,86.13,54.06,14.155,-5.92,NA
"A020",118,50.1,86.71,51.33,14.694,-7.09,NA
"A020",119,50.92,87.71,51.56,14.596,-7.633,NA
"A020",120,51.53,86.52,53.18,14.199,-7.342,NA
"A020",121,51.77,86.76,53.35,14.635,-7.392,NA
"A020",122,50.92,86.57,52.68,14.981,-6.976,NA
"A020",123,51.65,85.58,53.96,14.381,-7.131,NA
"A020",124,51.44,85.46,53.83,14.377,-7.042,NA
"A020",125,52.36,85.31,54.53,15.731,-7.619,NA
"A020",126,52.06,85.72,54.78,14.025,-6.806,NA
"A020",127,51.57,85.59,54.01,14.756,-6.97,NA
"A020",128,51.34,85.63,53.19,14.938,-7.47,NA
"A020",129,51.74,86.58,54.59,14.44,-6.184,NA
"A020",130,52,85.69,55.36,13.733,-6.144,NA
"A020",131,51.51,86.55,54.3,14.917,-6.184,NA
"A020",132,51.74,85.93,55.28,14.041,-5.784,NA
"A020",133,51.43,85.98,56.36,12.957,-4.262,NA
"A020",134,52.07,86.96,54.89,14.076,-6.168,NA
"A020",135,53.18,86.82,55.55,15.189,-6.958,NA
"A020",136,52.59,87.23,54.62,14.858,-6.987,NA
"A020",137,53.05,86.3,56.64,13.913,-5.927,NA
"A020",138,52.21,86.45,55.42,14.001,-6.033,NA
"A020",139,51.61,85.34,55.59,13.391,-5.556,NA
"A020",140,52.41,86,56.58,13.583,-5.32,NA
"A020",141,52.87,85.72,58.31,13.223,-4.294,NA
"A020",142,51.8,85.88,56.83,13.195,-4.333,NA
"A020",143,50.11,85.59,53.32,13.419,-5.608,NA
"A020",144,50.9,86.36,53.85,13.779,-5.88,NA
"A020",145,52.1,86,55.54,13.899,-5.955,NA
"A020",146,51.67,86.22,54.54,14.568,-6.295,NA
"A020",147,52.5,85.81,55.22,13.896,-6.879,NA
"A020",148,52.71,86.87,54.92,14.2,-6.991,NA
"A020",149,53.27,86.9,55.37,14.103,-7.225,NA
"A020",150,53.97,85.88,57.35,14.689,-6.486,NA
"A020",151,54.38,87.04,57.31,14.065,-6.508,NA
"A020",152,54.77,86.76,57.89,13.955,-6.484,NA
"A020",153,56.24,86.96,59.18,14.248,-6.626,NA
"A020",154,54.94,88.27,56.94,14.375,-7.014,NA
"A020",155,55.8,87.35,58.5,14.102,-6.71,NA
"A020",156,56.23,87.79,59.4,13.178,-6.062,NA
"A020",157,56.84,89.37,60.2,12.88,-5.248,NA
"A020",158,56.62,89.45,59.57,13.875,-5.642,NA
"A020",159,58.22,89.53,60.8,13.133,-5.831,NA
"A020",160,59.06,89.47,61.94,14.287,-5.412,NA
"A020",161,58.06,88.16,61.53,13.694,-5.493,NA
"A020",162,58.99,87.91,62.98,13.121,-4.924,NA
"A020",163,59.04,89.2,61.63,14.388,-5.802,NA
"A020",164,60.01,90.14,61.71,13.648,-6.133,NA
"A020",165,59.32,89.2,61.22,14.218,-6.445,NA
"A020",166,59.46,88.47,61.12,14.71,-6.937,NA
"A020",167,59.41,88.87,60.22,14.746,-7.637,NA
"A020",168,60.03,89.44,61.62,14.635,-6.505,NA
"A020",169,60.1,89.2,61.96,14.255,-6.303,NA
"A020",170,59.82,88.96,62.02,14.089,-6.127,NA
"A020",171,59.52,88.55,63.01,13.607,-5.058,NA
"A020",172,59.71,87.88,64.21,12.925,-4.269,NA
"A020",173,60.41,87.99,64.24,13.568,-4.723,NA
"A020",174,60.22,89.36,64.43,13.279,-3.865,NA
"A020",175,60.82,89,64.17,13.082,-4.706,NA
"A020",176,59.26,88.25,63.02,13.243,-4.962,NA
"A020",177,58.82,88.58,61.69,13.488,-5.811,NA
"A020",178,59.56,87.83,63.21,12.544,-5.173,NA
"A020",179,58.62,87.58,62.99,13.32,-4.73,NA
"A020",180,58.51,87.57,62.5,13.321,-5.134,NA
"A020",181,58.59,88.36,63.82,12.705,-3.57,NA
"A020",182,58.79,88.04,63.57,12.798,-4.102,NA
"A020",183,59.08,88.33,63.08,12.957,-4.724,NA
"A020",184,59.18,88.43,62.87,13.769,-4.973,NA
"A020",185,59.76,87.85,63.6,13.36,-4.936,NA
"A020",186,59.72,88.1,63.98,13.094,-4.417,NA
"A020",187,59.92,87.74,64.16,12.948,-4.534,NA
"A020",188,59.33,87.92,62.96,13.832,-5.209,NA
"A020",189,59.68,87.7,63.66,13.57,-4.869,NA
"A020",190,59.49,87.65,63.64,13.204,-4.76,NA
"A020",191,61.75,87.68,65.04,14.027,-4.995,NA
"A020",192,61.47,88.54,65.49,13,-4.023,NA
"A020",193,61.08,88.11,64.82,13.466,-4.585,NA
"A020",194,61.47,87.74,65.13,13.791,-4.697,NA
"A020",195,62.08,87.86,65.26,13.296,-4.926,NA
"A020",196,62.41,88.66,65.3,13.409,-4.796,NA
"A020",197,62.9,88.61,65.99,13.435,-4.434,NA
"A020",198,62.7,89.47,64.83,14.086,-5.145,NA
"A020",199,62.96,89.64,64.5,13.173,-5.573,NA
"A020",200,62.99,91.04,64.95,13.271,-4.608,NA
"A020",201,63.09,91.68,63.8,13.873,-5.582,NA
"A020",202,62.95,92.1,63.28,13.944,-5.86,NA
"A020",203,62.87,93.03,62.83,14.433,-5.923,NA
"A020",204,63.08,93.16,62.48,14.531,-6.355,NA
"A020",205,63.76,93.17,61.93,14.482,-7.315,NA
"A020",206,63.63,93.05,61.83,14.845,-7.392,NA
"A020",207,63.81,92.42,61.75,15.218,-7.809,NA
"A020",208,63.39,92.53,61.42,15.149,-7.843,NA
"A020",209,63.42,92.06,61.85,14.547,-7.605,NA
"A020",210,63.81,92.31,61.71,14.771,-7.887,NA
"A020",211,64.26,92.36,62.01,14.954,-7.826,NA
"A020",212,63.37,92.57,60.56,14.531,-8.673,NA
"A020",213,64.48,93.53,61.72,14.739,-7.826,NA
"A020",214,64.34,93.99,60.45,15.175,-8.847,NA
"A020",215,64.28,93.79,61.14,14.743,-8.197,NA
"A020",216,63.53,93.59,61.43,14.497,-7.528,NA
"A020",217,64.64,94.24,61.69,14.822,-7.688,NA
"A020",218,64.67,94.56,61.6,13.917,-7.682,NA
"A020",219,64.76,93.53,62.11,15.588,-7.586,NA
"A020",220,65.2,93.48,62.56,14.64,-7.403,NA
"A020",221,65.65,92.39,63.34,14.482,-7.264,NA
"A020",222,66.16,92.52,63.95,14.486,-6.873,NA
"A020",223,66.53,91.85,63.73,14.895,-7.54,NA
"A020",224,66.92,92.41,63.75,15.006,-7.514,NA
"A020",225,67.89,93.01,64.04,14.67,-7.483,NA
"A020",226,67.85,92.11,63.27,15.212,-8.554,NA
"A020",227,68.34,91.39,64.29,15.379,-8.027,NA
"A020",228,68.38,92.19,63.95,15.38,-8.094,NA
"A020",229,68.66,92.83,64.11,14.456,-7.836,NA
"A020",230,67.58,92.79,64.27,14.677,-7.181,NA
"A020",231,67.39,93.1,64.43,13.909,-6.814,NA
"A020",232,68.5,93.54,65.4,14.204,-6.218,NA
"A020",233,67.85,94.71,63.8,15.232,-7.097,NA
"A020",234,67.48,94.1,62.93,14.86,-7.998,NA
"A020",235,67.53,93.86,62.28,15.52,-8.758,NA
"A020",236,66.45,93.58,63.17,15.061,-7.424,NA
"A020",237,66.42,93.33,62.89,14.93,-7.779,NA
"A020",238,66.6,93.27,63.14,15.512,-7.651,NA
"A020",239,65.97,93.08,62.79,14.435,-7.729,NA
"A020",240,66.44,92.73,62.49,14.945,-8.406,NA
"A020",241,66.38,93.77,61.65,15.311,-8.846,NA
"A020",242,67.57,93.48,62.61,15.377,-8.592,NA
"A020",243,66.88,94.43,63.07,14.886,-7.448,NA
"A020",244,67.04,94.71,63.88,14.933,-6.617,NA
"A020",245,67.89,95.9,63.45,14.103,-7.047,NA
"A020",246,67.63,96.42,63.98,14.015,-6.206,NA
"A020",247,67.97,95.98,64.06,14.809,-6.455,NA
"A020",248,68.91,95.62,65.09,13.513,-5.995,NA
"A020",249,69.09,95.88,64.97,14.132,-6.111,NA
"A020",250,68.96,94.59,65.46,13.749,-6.005,NA
"A020",251,69.38,94.17,67,13.527,-4.804,NA
"A020",252,68.57,94.46,66.97,12.541,-4.358,NA
"A020",253,68.97,94.67,66.73,14.462,-4.718,NA
"A020",254,68.39,94.56,67.19,12.342,-4.027,NA
"A020",255,68.15,95.13,67.24,12.736,-3.653,NA
"A020",256,69.64,94.52,66.86,12.935,-4.942,NA
"A020",257,70.22,94.66,67.15,13.535,-4.854,NA
"A021",1,64.22,62.63,76.49,17.142,-5.872,-5.872
"A021",2,64.16,62.36,75.64,18.484,-6.805,-6.805
"A021",3,63.32,62.17,75.99,17.883,-6.041,-6.041
"A021",4,63.57,63.9,75.8,17.362,-5.643,-5.643
"A021",5,63.26,63.39,76.21,17.42,-5.271,-5.271
"A021",6,62.31,63.95,75.54,17.081,-5.124,-5.124
"A021",7,62.66,63.36,76.02,17.062,-5.107,-5.107
"A021",8,62.33,63.63,75.77,16.604,-5.049,-5.049
"A021",9,62.72,64.38,75.37,16.8,-5.358,-5.358
"A021",10,63.04,64.78,76.13,16.278,-4.612,-4.612
"A021",11,63.12,64.68,77.57,16.005,-3.266,-3.266
"A021",12,63.3,64.74,77.2,16.094,-3.723,-3.723
"A021",13,62.17,64.91,77.14,15.578,-3.032,-3.032
