"animal_id","ref_layer","ref_temp"
"A050",-7,15.859
"A050",-6.5,15.789
"A050",-6,15.412
"A050",-5.5,15.161
"A050",-5,14.659
"A050",-4.5,14.599
"A050",-4,14.257
"A050",-3.5,13.937
"A050",-3,13.736
"A050",-2.5,13.204
"A050",-2,12.834
"A050",-1.5,12.452
"A050",-1,12.334
"A050",-0.5,12.387
"A050",0,11.846
"A050",0.5,11.745
"A050",1,11.17
"A050",1.5,10.748
"A050",2,11.056
"A050",2.5,10.385
"A050",3,10.835
"A050",3.5,10.212
"A050",4,9.943
"A050",4.5,10.011
"A050",5,9.444
"A050",5.5,8.945
"A050",6,9.14
"A050",6.5,8.592
"A050",7,8.74
"A050",7.5,8.549
"A050",8,8.366
"A050",8.5,8.073
"A050",9,7.762
"A050",9.5,7.908
"A050",10,8.034
"A050",10.5,7.56
"A050",11,7.345
"A050",11.5,7.39
"A050",12,7.572
"A050",12.5,7.311
"A050",13,7.13
"A050",13.5,6.87
"A050",14,6.958
"A050",14.5,6.481
"A050",15,7.165
"A050",15.5,6.562
"A050",16,6.505
"A050",16.5,6.845
"A050",17,6.138
"A050",17.5,6.868
"A050",18,6.405
"A050",18.5,6.398
"A050",19,6.282
"A050",19.5,6.107
"A050",20,6.172
"A051",-40,17.959
"A051",-39.5,18.035
"A051",-39,17.663
"A051",-38.5,17.894
"A051",-38,17.727
"A051",-37.5,17.972
"A051",-37,18.178
"A051",-36.5,17.915
"A051",-36,17.928
"A051",-35.5,17.997
"A051",-35,17.79
"A051",-34.5,17.993
"A051",-34,17.61
"A051",-33.5,17.848
"A051",-33,17.973
"A051",-32.5,18.049
"A051",-32,18.192
"A051",-31.5,17.344
"A051",-31,17.546
"A051",-30.5,18.104
"A051",-30,17.392
"A051",-29.5,18.41
"A051",-29,17.946
"A051",-28.5,17.897
"A051",-28,17.226
"A051",-27.5,18.073
"A051",-27,18.212
"A051",-26.5,18.128
"A051",-26,17.92
"A051",-25.5,17.63
"A051",-25,17.858
"A051",-24.5,17.815
"A051",-24,18.061
"A051",-23.5,17.81
"A051",-23,17.376
"A051",-22.5,17.985
"A051",-22,17.73
"A051",-21.5,18.125
"A051",-21,17.944
"A051",-20.5,17.845
"A051",-20,18.147
"A051",-19.5,17.833
"A051",-19,17.732
"A051",-18.5,18.14
"A051",-18,18.283
"A051",-17.5,17.99
"A051",-17,18.451
"A051",-16.5,18.012
"A051",-16,18.214
"A051",-15.5,18.142
"A051",-15,18.251
"A051",-14.5,18.554
"A051",-14,18.164
"A051",-13.5,18.449
"A051",-13,18.063
"A051",-12.5,18.332
"A051",-12,17.962
"A051",-11.5,18.263
"A051",-11,17.63
"A051",-10.5,17.282
"A051",-10,17.191
"A051",-9.5,17.54
"A051",-9,17.112
"A051",-8.5,16.465
"A051",-8,16.254
"A051",-7.5,16.168
"A051",-7,16.347
"A051",-6.5,15.63
"A051",-6,15.588
"A051",-5.5,15.329
"A051",-5,14.569
"A051",-4.5,14.978
"A051",-4,14.223
"A051",-3.5,14.028
"A051",-3,13.454
"A051",-2.5,13.734
"A051",-2,12.76
"A051",-1.5,13.223
"A051",-1,12.478
"A051",-0.5,12.375
"A051",0,11.869
"A051",0.5,11.796
"A051",1,11.825
"A051",1.5,11.336
"A051",2,10.801
"A051",2.5,11.017
"A051",3,10.186
"A051",3.5,10.204
"A051",4,9.917
"A051",4.5,9.514
"A051",5,9.558
"A051",5.5,9.208
"A051",6,9.412
"A051",6.5,8.716
"A051",7,8.668
"A051",7.5,8.15
"A051",8,8.212
"A051",8.5,8
"A051",9,7.971
"A051",9.5,7.868
"A051",10,7.771
"A051",10.5,7.711
"A051",11,7.498
"A051",11.5,7.282
"A051",12,6.873
"A051",12.5,7.145
"A051",13,6.961
"A051",13.5,6.918
"A051",14,7.087
"A051",14.5,6.555
"A051",15,6.414
"A051",15.5,6.542
"A051",16,6.608
"A051",16.5,6.789
"A051",17,6.364
"A051",17.5,6.604
"A051",18,6.711
"A051",18.5,6.628
"A051",19,6.502
"A051",19.5,6.221
"A051",20,6.456
"A052",-40,17.557
"A052",-39.5,17.097
"A052",-39,17.294
"A052",-38.5,17.041
"A052",-38,16.843
"A052",-37.5,17.504
"A052",-37,17.331
"A052",-36.5,17.832
"A052",-36,17.337
"A052",-35.5,17.37
"A052",-35,17.304
"A052",-34.5,16.954
"A052",-34,16.987
"A052",-33.5,17.371
"A052",-33,17.598
"A052",-32.5,16.52
"A052",-32,17.193
"A052",-31.5,17.142
"A052",-31,17.456
"A052",-30.5,17.242
"A052",-30,17.168
"A052",-29.5,16.925
"A052",-29,17.003
"A052",-28.5,17.365
"A052",-28,16.608
"A052",-27.5,17.179
"A052",-27,17.257
"A052",-26.5,17.113
"A052",-26,17.054
"A052",-25.5,17.346
"A052",-25,17.353
"A052",-24.5,17.387
"A052",-24,17.228
"A052",-23.5,17.425
"A052",-23,16.736
"A052",-22.5,17.119
"A052",-22,16.732
"A052",-21.5,17.288
"A052",-21,17.207
"A052",-20.5,17.268
"A052",-20,17.397
"A052",-19.5,17.008
"A052",-19,17.144
"A052",-18.5,17.808
"A052",-18,17.211
"A052",-17.5,17.511
"A052",-17,17.405
"A052",-16.5,17.969
"A052",-16,16.855
"A052",-15.5,17.641
"A052",-15,17.706
"A052",-14.5,17.273
"A052",-14,17.601
"A052",-13.5,17.751
"A052",-13,17.612
"A052",-12.5,17.481
"A052",-12,17.354
"A052",-11.5,17.285
"A052",-11,16.743
"A052",-10.5,16.686
"A052",-10,16.962
"A052",-9.5,16.272
"A052",-9,16.5
"A052",-8.5,16.309
"A052",-8,16.295
"A052",-7.5,15.561
"A052",-7,15.22
"A052",-6.5,15.074
"A052",-6,14.819
"A052",-5.5,14.862
"A052",-5,14.406
"A052",-4.5,13.932
"A052",-4,13.73
"A052",-3.5,13.383
"A052",-3,13.132
"A052",-2.5,12.472
"A052",-2,12.445
"A052",-1.5,11.952
"A052",-1,11.688
"A052",-0.5,11.701
"A052",0,11.104
"A052",0.5,11.273
"A052",1,10.866
"A052",1.5,10.369
"A052",2,10.832
"A052",2.5,9.855
"A052",3,9.842
"A052",3.5,9.258
"A052",4,9.356
"A052",4.5,8.997
"A052",5,9.224
"A052",5.5,8.741
"A052",6,8.587
"A052",6.5,8.373
"A052",7,8.014
"A052",7.5,7.797
"A052",8,8.27
"A052",8.5,7.781
"A052",9,7.449
"A052",9.5,7.446
"A052",10,7.188
"A052",10.5,7.238
"A052",11,7.012
"A052",11.5,7.241
"A052",12,6.6
"A052",12.5,6.997
"A052",13,6.589
"A052",13.5,6.062
"A052",14,6.18
"A052",14.5,5.855
"A052",15,6.368
"A052",15.5,6.14
"A052",16,5.815
"A052",16.5,6.034
"A052",17,5.828
"A052",17.5,5.652
"A052",18,6.065
"A052",18.5,6.253
"A052",19,5.108
"A052",19.5,5.477
"A052",20,5.847
"A053",-40,16.956
"A053",-39.5,16.648
"A053",-39,17.13
"A053",-38.5,16.726
"A053",-38,16.859
"A053",-37.5,16.76
"A053",-37,16.641
"A053",-36.5,17.166
"A053",-36,16.899
"A053",-35.5,16.817
"A053",-35,16.304
"A053",-34.5,17.129
"A053",-34,16.946
"A053",-33.5,16.869
"A053",-33,16.457
"A053",-32.5,16.859
"A053",-32,16.525
"A053",-31.5,16.473
"A053",-31,16.642
"A053",-30.5,16.861
"A053",-30,16.688
"A053",-29.5,16.946
"A053",-29,16.614
"A053",-28.5,16.561
"A053",-28,16.426
"A053",-27.5,16.507
"A053",-27,16.607
"A053",-26.5,17.46
"A053",-26,16.61
"A053",-25.5,16.244
"A053",-25,16.47
"A053",-24.5,16.863
"A053",-24,16.708
"A053",-23.5,17.22
"A053",-23,16.34
"A053",-22.5,16.326
"A053",-22,16.994
"A053",-21.5,16.36
"A053",-21,16.649
"A053",-20.5,16.567
"A053",-20,16.763
"A053",-19.5,16.968
"A053",-19,16.452
"A053",-18.5,17.024
"A053",-18,16.971
"A053",-17.5,16.438
"A053",-17,16.756
"A053",-16.5,16.866
"A053",-16,16.809
"A053",-15.5,17.031
"A053",-15,16.872
"A053",-14.5,16.707
"A053",-14,17.32
"A053",-13.5,17.216
"A053",-13,17.487
"A053",-12.5,16.688
"A053",-12,16.772
"A053",-11.5,16.296
"A053",-11,15.99
"A053",-10.5,16.114
"A053",-10,15.596
"A053",-9.5,16.068
"A053",-9,15.661
"A053",-8.5,15.63
"A053",-8,15.426
"A053",-7.5,14.832
"A053",-7,14.923
"A053",-6.5,14.607
"A053",-6,14.02
"A053",-5.5,14.23
"A053",-5,13.792
"A053",-4.5,13.606
"A053",-4,13.124
"A053",-3.5,12.78
"A053",-3,12.464
"A053",-2.5,12.345
"A053",-2,11.77
"A053",-1.5,11.58
"A053",-1,11.36
"A053",-0.5,10.768
"A053",0,10.734
"A053",0.5,10.67
"A053",1,10.427
"A053",1.5,10.708
"A053",2,10.169
"A053",2.5,9.135
"A053",3,8.966
"A053",3.5,9.124
"A053",4,9.085
"A053",4.5,9.027
"A053",5,8.395
"A053",5.5,7.963
"A053",6,7.747
"A053",6.5,7.984
"A053",7,8.156
"A053",7.5,7.153
"A053",8,7.082
"A053",8.5,6.917
"A053",9,7.108
"A053",9.5,6.61
"A053",10,6.801
"A053",10.5,6.865
"A053",11,6.408
"A053",11.5,6.634
"A053",12,5.91
"A053",12.5,5.871
"A053",13,6.188
"A053",13.5,6.227
"A053",14,5.549
"A053",14.5,5.711
"A053",15,5.116
"A053",15.5,5.7
"A053",16,5.545
"A053",16.5,5.828
"A053",17,5.627
"A053",17.5,5.019
"A053",18,5.184
"A053",18.5,5.828
"A053",19,5.294
"A053",19.5,5.28
"A053",20,5.068
"A054",-40,17.01
"A054",-39.5,16.974
"A054",-39,17.192
"A054",-38.5,17.207
"A054",-38,17.379
"A054",-37.5,17.453
"A054",-37,17.222
"A054",-36.5,17.039
"A054",-36,16.699
"A054",-35.5,16.923
"A054",-35,17.15
"A054",-34.5,17.228
"A054",-34,17.168
"A054",-33.5,17.242
"A054",-33,16.67
"A054",-32.5,17.295
"A054",-32,17.331
"A054",-31.5,17.609
"A054",-31,17.592
"A054",-30.5,17.48
"A054",-30,17.135
"A054",-29.5,17.334
"A054",-29,17.248
"A054",-28.5,17.33
"A054",-28,17.41
"A054",-27.5,16.954
"A054",-27,17.052
"A054",-26.5,17.011
"A054",-26,17.636
"A054",-25.5,17.221
"A054",-25,17.296
"A054",-24.5,17.085
"A054",-24,16.748
"A054",-23.5,17.063
"A054",-23,16.804
"A054",-22.5,17.165
"A054",-22,17.438
"A054",-21.5,17.242
"A054",-21,17.587
"A054",-20.5,17.427
"A054",-20,17.497
"A054",-19.5,17.046
"A054",-19,17.52
"A054",-18.5,17.576
"A054",-18,17.017
"A054",-17.5,17.258
"A054",-17,17.392
"A054",-16.5,17.494
"A054",-16,17.893
"A054",-15.5,17.759
"A054",-15,17.664
"A054",-14.5,17.694
"A054",-14,17.82
"A054",-13.5,17.402
"A054",-13,17.573
"A054",-12.5,17.372
"A054",-12,16.845
"A054",-11.5,17.687
"A054",-11,17.458
"A054",-10.5,16.951
"A054",-10,16.663
"A054",-9.5,16.728
"A054",-9,16.456
"A054",-8.5,16.473
"A054",-8,15.941
"A054",-7.5,15.384
"A054",-7,14.977
"A054",-6.5,15.182
"A054",-6,14.605
"A054",-5.5,14.521
"A054",-5,14.14
"A054",-4.5,13.89
"A054",-4,13.565
"A054",-3.5,12.794
"A054",-3,12.993
"A054",-2.5,12.553
"A054",-2,12.232
"A054",-1.5,12.151
"A054",-1,11.967
"A054",-0.5,11.255
"A054",0,10.516
"A054",0.5,11.101
"A054",1,11.005
"A054",1.5,10.435
"A054",2,10.665
"A054",2.5,10.061
"A054",3,10.34
"A054",3.5,9.623
"A054",4,9.199
"A054",4.5,8.901
"A054",5,8.829
"A054",5.5,8.853
"A054",6,8.402
"A054",6.5,8.58
"A054",7,7.84
"A054",7.5,7.511
"A054",8,7.715
"A054",8.5,7.566
"A054",9,7.464
"A054",9.5,6.864
"A054",10,6.971
"A054",10.5,7.432
"A054",11,7.284
"A054",11.5,6.612
"A054",12,6.357
"A054",12.5,6.237
"A054",13,6.656
"A054",13.5,6.327
"A054",14,6.219
"A054",14.5,6.041
"A054",15,5.974
"A054",15.5,5.858
"A054",16,6.249
"A054",16.5,6.289
"A054",17,6.117
"A054",17.5,5.978
"A054",18,6.177
"A054",18.5,5.969
"A054",19,5.784
"A054",19.5,5.789
"A054",20,5.892
"A055",-40,19.993
"A055",-39.5,19.895
"A055",-39,20.044
"A055",-38.5,20.463
"A055",-38,20.362
"A055",-37.5,20.16
"A055",-37,20.455
"A055",-36.5,20.604
"A055",-36,20.335
"A055",-35.5,20.054
"A055",-35,19.994
"A055",-34.5,20.021
"A055",-34,20.009
"A055",-33.5,20.349
"A055",-33,19.94
"A055",-32.5,19.693
"A055",-32,20.313
"A055",-31.5,19.694
"A055",-31,19.863
"A055",-30.5,20.353
"A055",-30,19.989
"A055",-29.5,20.473
"A055",-29,19.999
"A055",-28.5,19.985
"A055",-28,20.36
"A055",-27.5,20.279
"A055",-27,20.246
"A055",-26.5,20.2
"A055",-26,20.354
"A055",-25.5,19.903
"A055",-25,20.079
"A055",-24.5,20.516
"A055",-24,20.173
"A055",-23.5,19.835
"A055",-23,20.047
"A055",-22.5,20.067
"A055",-22,19.872
"A055",-21.5,19.676
"A055",-21,20.328
"A055",-20.5,20.246
"A055",-20,20.145
"A055",-19.5,20.608
"A055",-19,20.592
"A055",-18.5,20.552
"A055",-18,20.16
"A055",-17.5,20.819
"A055",-17,19.843
"A055",-16.5,20.14
"A055",-16,20.078
"A055",-15.5,20.203
"A055",-15,20.758
"A055",-14.5,20.304
"A055",-14,20.461
"A055",-13.5,20.298
"A055",-13,20.122
"A055",-12.5,20.107
"A055",-12,20.371
"A055",-11.5,20.003
"A055",-11,19.757
"A055",-10.5,19.748
"A055",-10,19.856
"A055",-9.5,19.28
"A055",-9,19.032
"A055",-8.5,19.269
"A055",-8,19.213
"A055",-7.5,18.253
"A055",-7,18.741
"A055",-6.5,17.832
"A055",-6,17.299
"A055",-5.5,17.68
"A055",-5,17.027
"A055",-4.5,16.649
"A055",-4,16.404
"A055",-3.5,16.288
"A055",-3,15.751
"A055",-2.5,15.579
"A055",-2,15.485
"A055",-1.5,14.468
"A055",-1,14.586
"A055",-0.5,14.787
"A055",0,14.317
"A055",0.5,14.216
"A055",1,13.474
"A055",1.5,13.623
"A055",2,13.133
"A055",2.5,13.096
"A055",3,12.815
"A055",3.5,12.747
"A055",4,11.758
"A055",4.5,12.142
"A055",5,11.342
"A055",5.5,11.522
"A055",6,11.427
"A055",6.5,11.166
"A055",7,11.591
"A055",7.5,10.641
"A055",8,10.677
"A055",8.5,10.981
"A055",9,10.247
"A055",9.5,10.265
"A055",10,10.339
"A055",10.5,9.734
"A055",11,9.697
"A055",11.5,9.701
"A055",12,9.876
"A055",12.5,9.571
"A055",13,9.317
"A055",13.5,8.804
"A055",14,9.042
"A055",14.5,9.263
"A055",15,8.864
"A055",15.5,9.207
"A055",16,8.573
"A055",16.5,8.701
"A055",17,8.384
"A055",17.5,8.746
"A055",18,8.836
"A055",18.5,9.057
"A055",19,8.884
"A055",19.5,8.361
"A055",20,8.698
"A056",-40,16.912
"A056",-39.5,17.279
"A056",-39,17.459
"A056",-38.5,16.914
"A056",-38,16.983
"A056",-37.5,16.895
"A056",-37,17.478
"A056",-36.5,17.644
"A056",-36,17.188
"A056",-35.5,17.09
"A056",-35,17.135
"A056",-34.5,17.281
"A056",-34,17.11
"A056",-33.5,16.905
"A056",-33,17.593
"A056",-32.5,17.595
"A056",-32,17.093
"A056",-31.5,17.218
"A056",-31,17.058
"A056",-30.5,17.206
"A056",-30,17.394
"A056",-29.5,17.3
"A056",-29,17.162
"A056",-28.5,17.341
"A056",-28,17.119
"A056",-27.5,17.391
"A056",-27,17.299
"A056",-26.5,16.794
"A056",-26,16.743
"A056",-25.5,16.974
"A056",-25,17.107
"A056",-24.5,17.215
"A056",-24,17.424
"A056",-23.5,17.394
"A056",-23,17.442
"A056",-22.5,16.944
"A056",-22,16.716
"A056",-21.5,17.267
"A056",-21,17.245
"A056",-20.5,17.272
"A056",-20,17.649
"A056",-19.5,17.606
"A056",-19,17.192
"A056",-18.5,17.851
"A056",-18,17.248
"A056",-17.5,17.703
"A056",-17,17.329
"A056",-16.5,17.575
"A056",-16,17.64
"A056",-15.5,17.751
"A056",-15,18.002
"A056",-14.5,17.817
"A056",-14,17.371
"A056",-13.5,17.365
"A056",-13,17.259
"A056",-12.5,17.814
"A056",-12,17.272
"A056",-11.5,17.204
"A056",-11,16.842
"A056",-10.5,16.572
"A056",-10,16.642
"A056",-9.5,16.53
"A056",-9,16.517
"A056",-8.5,15.797
"A056",-8,15.696
"A056",-7.5,15.664
"A056",-7,15.03
"A056",-6.5,15.502
"A056",-6,14.82
"A056",-5.5,14.252
"A056",-5,14.063
"A056",-4.5,13.908
"A056",-4,13.32
"A056",-3.5,13.48
"A056",-3,13.116
"A056",-2.5,12.854
"A056",-2,12.625
"A056",-1.5,12.044
"A056",-1,11.418
"A056",-0.5,11.897
"A056",0,11.599
"A056",0.5,10.942
"A056",1,11.219
"A056",1.5,10.408
"A056",2,10.501
"A056",2.5,9.973
"A056",3,9.948
"A056",3.5,9.446
"A056",4,9.572
"A056",4.5,8.947
"A056",5,8.848
"A056",5.5,8.903
"A056",6,8.392
"A056",6.5,8.366
"A056",7,8.212
"A056",7.5,7.647
"A056",8,8.23
"A056",8.5,7.42
"A056",9,7.71
"A056",9.5,7.658
"A056",10,6.985
"A056",10.5,7.371
"A056",11,6.695
"A056",11.5,6.899
"A056",12,6.487
"A056",12.5,6.358
"A056",13,6.506
"A056",13.5,6.213
"A056",14,6.449
"A056",14.5,6.251
"A056",15,6.091
"A056",15.5,6.078
"A056",16,5.743
"A056",16.5,6.119
"A056",17,5.976
"A056",17.5,5.871
"A056",18,5.813
"A056",18.5,5.742
"A056",19,5.711
"A056",19.5,6.056
"A056",20,5.906
"A057",-40,18.559
"A057",-39.5,18.393
"A057",-39,18.163
"A057",-38.5,18.741
"A057",-38,18.42
"A057",-37.5,18.527
"A057",-37,18.695
"A057",-36.5,18.23
"A057",-36,18.043
"A057",-35.5,18.38
"A057",-35,18.333
"A057",-34.5,18.424
"A057",-34,18.423
"A057",-33.5,18.339
"A057",-33,18.376
"A057",-32.5,18.294
"A057",-32,18.17
"A057",-31.5,18.245
"A057",-31,18.32
"A057",-30.5,18.445
"A057",-30,18.72
"A057",-29.5,18.624
"A057",-29,18.331
"A057",-28.5,18.115
"A057",-28,18.386
"A057",-27.5,18.239
"A057",-27,18.28
"A057",-26.5,18.733
"A057",-26,18.161
"A057",-25.5,18.321
"A057",-25,18.307
"A057",-24.5,18.181
"A057",-24,18.106
"A057",-23.5,18.256
"A057",-23,18.464
"A057",-22.5,18.057
"A057",-22,18.751
"A057",-21.5,18.155
"A057",-21,18.771
"A057",-20.5,18.335
"A057",-20,17.933
"A057",-19.5,18.121
"A057",-19,18.357
"A057",-18.5,18.669
"A057",-18,18.724
"A057",-17.5,18.682
"A057",-17,18.261
"A057",-16.5,18.482
"A057",-16,18.83
"A057",-15.5,18.665
"A057",-15,18.828
"A057",-14.5,19.118
"A057",-14,18.815
"A057",-13.5,18.561
"A057",-13,18.848
"A057",-12.5,18.388
"A057",-12,18.739
"A057",-11.5,18.244
"A057",-11,18.299
"A057",-10.5,17.883
"A057",-10,17.755
"A057",-9.5,17.496
"A057",-9,17.216
"A057",-8.5,17.077
"A057",-8,16.999
"A057",-7.5,17.088
"A057",-7,16.677
"A057",-6.5,16.372
"A057",-6,16.061
"A057",-5.5,15.667
"A057",-5,15.49
"A057",-4.5,15.214
"A057",-4,14.913
"A057",-3.5,13.884
"A057",-3,14.094
"A057",-2.5,14.087
"A057",-2,13.644
"A057",-1.5,13.616
"A057",-1,13.075
"A057",-0.5,12.559
"A057",0,12.805
"A057",0.5,12.214
"A057",1,12.284
"A057",1.5,11.524
"A057",2,11.108
"A057",2.5,11.35
"A057",3,10.963
"A057",3.5,10.515
"A057",4,10.59
"A057",4.5,10.09
"A057",5,10.013
"A057",5.5,10.034
"A057",6,9.461
"A057",6.5,9.052
"A057",7,9.15
"A057",7.5,9.471
"A057",8,8.87
"A057",8.5,9.169
"A057",9,8.653
"A057",9.5,8.557
"A057",10,8.024
"A057",10.5,8.429
"A057",11,8.273
"A057",11.5,7.288
"A057",12,7.648
"A057",12.5,7.739
"A057",13,7.524
"A057",13.5,7.923
"A057",14,7.729
"A057",14.5,7.108
"A057",15,7.554
"A057",15.5,7.133
"A057",16,7.403
"A057",16.5,7.021
"A057",17,7.296
"A057",17.5,7.383
"A057",18,6.606
"A057",18.5,6.917
"A057",19,6.986
"A057",19.5,6.439
"A057",20,6.63
"A058",-40,19.764
"A058",-39.5,20.608
"A058",-39,20.327
"A058",-38.5,20.181
"A058",-38,20.249
"A058",-37.5,20.206
"A058",-37,19.829
"A058",-36.5,19.835
"A058",-36,20.207
"A058",-35.5,20.07
"A058",-35,20.436
"A058",-34.5,19.955
"A058",-34,20.306
"A058",-33.5,19.457
"A058",-33,20.011
"A058",-32.5,20.331
"A058",-32,19.51
"A058",-31.5,19.819
"A058",-31,20.291
"A058",-30.5,20.149
"A058",-30,20.288
"A058",-29.5,20.244
"A058",-29,19.66
"A058",-28.5,20.214
"A058",-28,20.171
"A058",-27.5,19.679
"A058",-27,20.558
"A058",-26.5,19.753
"A058",-26,19.644
"A058",-25.5,20.19
"A058",-25,20.425
"A058",-24.5,19.893
"A058",-24,20.01
"A058",-23.5,20.008
"A058",-23,20.472
"A058",-22.5,19.821
"A058",-22,20.165
"A058",-21.5,20.179
"A058",-21,20.376
"A058",-20.5,19.786
"A058",-20,20.245
"A058",-19.5,20.154
"A058",-19,20.117
"A058",-18.5,19.913
"A058",-18,20.019
"A058",-17.5,20.125
"A058",-17,20.493
"A058",-16.5,20.547
"A058",-16,20.539
"A058",-15.5,20.244
"A058",-15,20.237
"A058",-14.5,20.127
"A058",-14,20.11
"A058",-13.5,20.372
"A058",-13,20.363
"A058",-12.5,20.045
"A058",-12,20.068
"A058",-11.5,20.15
"A058",-11,19.665
"A058",-10.5,19.595
"A058",-10,19.667
"A058",-9.5,19.649
"A058",-9,19.295
"A058",-8.5,18.803
"A058",-8,18.921
"A058",-7.5,18.601
"A058",-7,18.25
"A058",-6.5,18.193
"A058",-6,17.739
"A058",-5.5,17.421
"A058",-5,17.001
"A058",-4.5,16.84
"A058",-4,16.648
"A058",-3.5,16.185
"A058",-3,15.961
"A058",-2.5,15.658
"A058",-2,15.565
"A058",-1.5,15.152
"A058",-1,14.733
"A058",-0.5,14.938
"A058",0,14.049
"A058",0.5,13.69
"A058",1,13.795
"A058",1.5,13.543
"A058",2,13.378
"A058",2.5,12.888
"A058",3,12.288
"A058",3.5,12.613
"A058",4,12.243
"A058",4.5,12.054
"A058",5,11.815
"A058",5.5,11.571
"A058",6,11.215
"A058",6.5,11.115
"A058",7,11.14
"A058",7.5,10.768
"A058",8,10.434
"A058",8.5,10.481
"A058",9,10.414
"A058",9.5,10.152
"A058",10,9.74
"A058",10.5,9.339
"A058",11,9.473
"A058",11.5,9.265
"A058",12,10.022
"A058",12.5,9.408
"A058",13,9.31
"A058",13.5,9.176
"A058",14,9.634
"A058",14.5,9.332
"A058",15,8.817
"A058",15.5,8.886
"A058",16,9.12
"A058",16.5,8.712
"A058",17,9.146
"A058",17.5,9.157
"A058",18,8.362
"A058",18.5,8.288
"A058",19,8.634
"A058",19.5,8.221
"A058",20,8.465
"A059",-40,18.896
"A059",-39.5,18.532
"A059",-39,18.824
"A059",-38.5,18.928
"A059",-38,18.499
"A059",-37.5,19.23
"A059",-37,18.614
"A059",-36.5,18.752
"A059",-36,18.642
"A059",-35.5,19.097
"A059",-35,18.67
"A059",-34.5,18.917
"A059",-34,18.953
"A059",-33.5,18.465
"A059",-33,18.986
"A059",-32.5,18.591
"A059",-32,18.463
"A059",-31.5,18.6
"A059",-31,18.413
"A059",-30.5,18.938
"A059",-30,18.549
"A059",-29.5,18.599
"A059",-29,18.67
"A059",-28.5,18.965
"A059",-28,18.22
"A059",-27.5,18.735
"A059",-27,18.833
"A059",-26.5,19.169
"A059",-26,18.581
"A059",-25.5,19.007
"A059",-25,18.712
"A059",-24.5,18.605
"A059",-24,18.976
"A059",-23.5,18.194
"A059",-23,18.552
"A059",-22.5,18.711
"A059",-22,18.506
"A059",-21.5,18.809
"A059",-21,18.591
"A059",-20.5,18.954
"A059",-20,18.855
"A059",-19.5,18.464
"A059",-19,18.645
"A059",-18.5,18.951
"A059",-18,18.809
"A059",-17.5,18.875
"A059",-17,19.129
"A059",-16.5,18.945
"A059",-16,19.077
"A059",-15.5,18.854
"A059",-15,18.89
"A059",-14.5,18.753
"A059",-14,19.147
"A059",-13.5,19.343
"A059",-13,19.154
"A059",-12.5,18.826
"A059",-12,18.809
"A059",-11.5,18.787
"A059",-11,18.7
"A059",-10.5,18.374
"A059",-10,17.943
"A059",-9.5,18.394
"A059",-9,17.899
"A059",-8.5,17.625
"A059",-8,17.166
"A059",-7.5,16.923
"A059",-7,16.489
"A059",-6.5,16.631
"A059",-6,16.172
"A059",-5.5,15.928
"A059",-5,15.032
"A059",-4.5,15.86
"A059",-4,15.099
"A059",-3.5,15.037
"A059",-3,14.318
"A059",-2.5,14.46
"A059",-2,14.31
"A059",-1.5,13.597
"A059",-1,12.92
"A059",-0.5,13.287
"A059",0,12.919
"A059",0.5,12.645
"A059",1,12.391
"A059",1.5,12.095
"A059",2,11.379
"A059",2.5,11.823
"A059",3,11.39
"A059",3.5,10.558
"A059",4,10.696
"A059",4.5,10.441
"A059",5,11.005
"A059",5.5,10.333
"A059",6,9.998
"A059",6.5,9.783
"A059",7,9.974
"A059",7.5,9.943
"A059",8,9.632
"A059",8.5,8.924
"A059",9,8.663
"A059",9.5,8.973
"A059",10,8.744
"A059",10.5,8.416
"A059",11,8.153
"A059",11.5,8.256
"A059",12,7.894
"A059",12.5,8.007
"A059",13,7.562
"A059",13.5,7.978
"A059",14,7.579
"A059",14.5,7.586
"A059",15,7.851
"A059",15.5,7.569
"A059",16,7.223
"A059",16.5,7.39
"A059",17,7.685
"A059",17.5,7.722
"A059",18,7.134
"A059",18.5,7.169
"A059",19,6.748
"A059",19.5,7.479
"A059",20,6.839
"A060",-40,20.406
"A060",-39.5,20.49
"A060",-39,20.239
"A060",-38.5,20.493
"A060",-38,19.802
"A060",-37.5,19.989
"A060",-37,20.1
"A060",-36.5,20.231
"A060",-36,20.381
"A060",-35.5,20.579
"A060",-35,20.424
"A060",-34.5,20.366
"A060",-34,20.12
"A060",-33.5,20.476
"A060",-33,20.623
"A060",-32.5,20.646
"A060",-32,20.331
"A060",-31.5,20.723
"A060",-31,20.232
"A060",-30.5,20.674
"A060",-30,20.02
"A060",-29.5,20.32
"A060",-29,20.343
"A060",-28.5,20.385
"A060",-28,20.429
"A060",-27.5,19.975
"A060",-27,20.694
"A060",-26.5,20.155
"A060",-26,20.232
"A060",-25.5,20.343
"A060",-25,20.254
"A060",-24.5,20.198
"A060",-24,20.294
"A060",-23.5,20.304
"A060",-23,19.907
"A060",-22.5,19.936
"A060",-22,20.048
"A060",-21.5,19.995
"A060",-21,20.326
"A060",-20.5,20.421
"A060",-20,20.181
"A060",-19.5,20.676
"A060",-19,20.254
"A060",-18.5,20.337
"A060",-18,20.739
"A060",-17.5,21.053
"A060",-17,20.296
"A060",-16.5,20.735
"A060",-16,20.949
"A060",-15.5,20.987
"A060",-15,20.798
"A060",-14.5,20.761
"A060",-14,21.059
"A060",-13.5,20.939
"A060",-13,20.089
"A060",-12.5,20.939
